Index,SongName,Artist,Genre,ID,Length,Explicit,PercentRating
951,All Your Fault,Big Sean Featuring Kanye West,"['detroit hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",30CZcZ0NpTXjVJJa5X5nwf,224386,TRUE,54
952,All Your Life,The Band Perry,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",2khs94jHAVzUm3Pu4mAMmv,231933,FALSE,47
953,Allentown,Billy Joel,"['album rock', 'classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",59xhCcRskqyMtKzdvLZDfV,230160,FALSE,53
954,Allergic,Post Malone,"['dfw rap', 'melodic rap', 'rap']",1YscJ7yVTlFxW3eF6pv5ba,156893,TRUE,78
955,Allergies,Paul Simon,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",6N9HB9cU7Vkjhy6L45RTNF,279080,FALSE,25
956,Allies,Heart,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",3PlH7VdGsXd225ciH0ZWOg,281426,FALSE,29
957,Alligator Bogaloo,Lou Donaldson,"['bebop', 'contemporary post-bop', 'cool jazz', 'hard bop', 'jazz', 'jazz funk', 'jazz saxophone', 'soul jazz']",2Wq889rsIlEG0l2ea9pE9J,417000,FALSE,44
958,All,James Darren,"['adult standards']",5FghKDW0T6ARG4U3Ef4x7N,258399,FALSE,23
959,Ally Ally Oxen Free,The Kingston Trio,"['american folk revival', 'bubblegum pop', 'folk', 'folk rock', 'traditional folk']",1Uy1yJyKugigHiP4omXQbZ,126266,FALSE,13
960,Almost Doesn't Count,Brandy,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'pop rap', 'r&b', 'urban contemporary']",5ZCv9I8mgChcYkSrLuLSTc,218466,FALSE,50
961,Almost Grown,Chuck Berry,"['blues rock', 'classic rock', 'rock', 'rock-and-roll', 'rockabilly', 'soul']",6Kl1mOpVOIg17MQmcjeUO5,141960,FALSE,44
962,Almost Hear You Sigh,The Rolling Stones,"['album rock', 'british invasion', 'classic rock', 'protopunk', 'rock']",2r41JRUZ5Cjcx98ARVI0vo,277466,FALSE,44
963,Almost Home,Craig Morgan,"['contemporary country', 'country', 'country road', 'modern country rock', 'redneck']",6FW9MTGMjR5A6q2o7PLuuz,289000,FALSE,62
964,Almost Home,Mary Chapin Carpenter,"['country', 'country rock', 'folk', 'folk rock', 'lilith', 'mellow gold']",2b3N8Hr0VqxfcOyjSIGUHk,277066,FALSE,23
965,Almost Is Never Enough,Ariana Grande & Nathan Sykes,"['dance pop', 'pop', 'post-teen pop']",63bo7NDoWdMFXufhsYOxwG,327773,FALSE,63
966,Almost Like Being In Love,Michael Johnson,"['adult standards', 'soft rock']",44fWBsWA0NalKPjZUVaKBY,210400,FALSE,28
967,Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,"['hollywood', 'show tunes']",3dskm5fAe8OkBtM9E0VVWx,200457,FALSE,49
968,Almost Maybes,Jordan Davis,"['contemporary country']",14JFKtBSqefxfMiKhq6JT8,179152,FALSE,76
969,Almost Over You,Sheena Easton,"['adult standards', 'mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']",5mKqa89zAVKXMRY92haT6p,221493,FALSE,50
970,Almost Persuaded No. 2,Ben Colder,"[]",3gwu6u6Zc5V9Y7TNqtbhLd,199066,FALSE,4
971,Almost Persuaded,David Houston,"['nashville sound']",2Krnm3qWdy4VG5vTkT0cDn,176360,FALSE,45
972,Almost Persuaded,Etta James,"['adult standards', 'jazz blues', 'soul', 'soul blues', 'torch song', 'vocal jazz']",5nPq2L48Z8ZaBcC0mfDodm,201333,FALSE,23
973,Almost Saturday Night,Dave Edmunds,"['british blues', 'classic uk pop', 'power pop', 'pub rock', 'rock-and-roll', 'rockabilly', 'roots rock']",4SvhBXFbHNi4erHvH3jwBZ,133266,FALSE,28
974,Almost Saturday Night,John Fogerty,"['blues rock', 'classic rock', 'country rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock']",6Lclv0b1chTjBqHiwLYqw0,197973,FALSE,29
975,Almost Slipped,Meek Mill,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",1bx4Jw8A7GQtImIQGccI6D,246792,TRUE,57
976,Almost There,Andy Williams,"['adult standards', 'brill building pop', 'easy listening', 'mellow gold']",1lwDZyD1jUdsrFxb8vcZGm,177466,FALSE,39
977,Almost,Bowling For Soup,"['comic', 'pop punk', 'post-grunge', 'texas pop punk']",6TclVCUxDQm9s3Bey6Ao8H,206160,FALSE,60
978,Alone Again (Naturally),Gilbert O'Sullivan,"['adult standards', 'bubblegum pop', 'classic uk pop', 'folk rock', 'mellow gold', 'soft rock']",6vuEG9sZtC4W2zT64f7zLF,217728,FALSE,54
979,Alone Again Or,Love,"['adult standards', 'brill building pop', 'motown']",1XuccRABkfUVB4FjSVhjL1,197274,FALSE,62
980,Alone Again,Dokken,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",1j06ieEC2BOCM0fTmYhn2l,262200,FALSE,58
981,Alone Again,The Weeknd,"['canadian contemporary r&b', 'canadian pop', 'pop']",6b5P51m8xx2XA6U7sdNZ5E,250053,TRUE,68
982,Alone At Last,Jackie Wilson,"['adult standards', 'brill building pop', 'chicago soul', 'classic soul', 'motown', 'quiet storm', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",5QZyGPDlIyk75zl8sOOXbh,184626,FALSE,13
983,Alone Together,Fall Out Boy,"['emo', 'modern rock', 'pop punk']",5MsZIaCYY6Tsdph0LiB0hE,203413,FALSE,61
984,Alone With You,Faron Young,"['classic country pop', 'honky tonk', 'rockabilly', 'traditional country']",1sgU6LtIDuTT2bxqdmSbh4,117400,FALSE,24
985,Alone With You,Jake Owen,"['contemporary country', 'country', 'country road', 'modern country rock']",2Xdatbm43IXEVi0wmKeJve,210973,FALSE,53
986,Alone With You,Tevin Campbell,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",1qlsnDtzryr3yLuocJ00PY,307826,FALSE,47
987,Alone,Bee Gees,"['adult standards', 'disco', 'mellow gold', 'soft rock']",7GsoUeI9DtaTSjJHenyCNP,290066,FALSE,57
988,Alone,Glee Cast Featuring Kristin Chenoweth,"['glee club', 'hollywood', 'post-teen pop']",63dHVDt4TXudnl2K1eziJT,151986,FALSE,43
989,Alone,Halsey Featuring Big Sean & Stefflon Don,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",2Te14aSrBgFj1CE2sBBVMX,205660,FALSE,64
990,Alone,Heart,"['folk-pop', 'indie folk', 'indie pop', 'neo mellow', 'new americana', 'seattle indie', 'stomp and holler']",54b8qPFqYqIndfdxiLApea,218733,FALSE,74
991,Alone,Lasgo,"['belgian dance', 'belgian pop', 'eurodance', 'europop']",6hVdYM1RKjPIYv17KJ6Cll,241040,FALSE,48
992,Alone,Marshmello,"['brostep', 'progressive electro house']",3MEYFivt6bilQ9q9mFWZ4g,273802,FALSE,79
993,Alone,The 4 Seasons,"['adult standards', 'brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'northern soul', 'rock-and-roll']",0BsmelqdNWE1KBxNL5NIYF,173800,FALSE,30
994,Along Came Jones,Ray Stevens,"['bubblegum pop', 'comic', 'country rock', 'novelty']",5zTT1Tp6nJyflksiZsM7xs,227533,FALSE,23
995,Along Came Jones,The Coasters,"['brill building pop', 'bubblegum pop', 'doo-wop', 'motown', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",4RPiAR1m2eglvjWMHHFu1Y,178053,FALSE,32
996,Along Comes A Woman,Chicago,"['adult standards', 'album rock', 'classic rock', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",6DW3KgSRAJ01nKUpfccktX,255093,FALSE,41
997,Along Comes Mary,The Association,"['adult standards', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'merseybeat', 'psychedelic rock', 'soft rock', 'sunshine pop']",3Zje70mXjYyMuzge8j24L9,171000,FALSE,39
998,Alphabet St.,Prince,"['bachata', 'latin', 'latin pop', 'reggaeton', 'tropical']",25qIHdF9njPTW737AeEQPl,339933,TRUE,38
999,Already Callin' You Mine,Parmalee,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'modern uplift']",3jSyE8r8vgg8fmwojoMzql,184386,FALSE,52
1000,Already Gone,Eagles,"['album rock', 'classic rock', 'folk rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",0CKxrnF9KplS21LTjkkqsW,255345,FALSE,56
1001,Already Gone,Kelly Clarkson,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show']",7ceIquYtiTYlgSSm7PqUf9,281560,FALSE,58
1002,Already Gone,Sugarland,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",6Gd842MwS4ySeBdQTU09sh,275866,FALSE,44
1003,Already Missing You,"Gerald Levert & Eddie Levert, Sr.","['funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",3exi6r6vHLOhNkYcY1p6Sw,308560,FALSE,31
1004,"Alright Okay You Win",Peggy Lee,"['adult standards', 'brill building pop', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",56J9j3jfjzRHk8HMfBXKJX,175626,FALSE,31
1005,Alright,Darius Rucker,"['contemporary country', 'country', 'country road', 'modern country rock']",5JlH51YDYsGj2dyEJKKjcN,231920,FALSE,68
1006,Alright,Jamiroquai,"['acid jazz', 'dance pop']",2WkHXAVVMgRnBmQ3HYAVla,263920,FALSE,53
1007,Alright,Janet Jackson,"['dance pop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",63W4sfeRTTiNKFLAzUJHFe,386533,FALSE,39
1008,Alright,Kendrick Lamar,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",3iVcZ5G6tvkXZkZKlMpIUs,219333,TRUE,74
1009,Alright,Kris Kross Featuring Supercat,"['dutch house', 'dutch pop', 'tropical house']",3uGjLZ5abCyCfYXBVfpf8X,243333,FALSE,37
1010,Also Sprach Zarathustra (2001),Deodato,"['bossa nova jazz', 'brazilian jazz', 'jazz funk', 'jazz fusion', 'soul jazz']",6ywm0ilJ9ItgXRDg0yrJP1,663133,FALSE,12
1011,Alvin Stone (The Birth & Death Of A Gangster),Fantastic Four,"['classic soul', 'motown']",5NzPBOUmOGAlRV8HQWvIgi,408160,FALSE,6
1012,Alvin's Harmonica,David Seville And The Chipmunks,"[]",6EanPjcrgRrLjs23SPQAaa,162040,FALSE,12
1013,Always And Forever,Heatwave,"['brit funk', 'classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",0fKDnkXdfJwk0DEW9W83VY,287266,FALSE,55
1014,Always And Forever,Luther Vandross,"['funk', 'motown', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",3xvcFlh6hHqxyiAFkqpsjZ,292733,FALSE,63
1015,Always And Forever,Whistle,"[]",4c8YJShoSaDCIOMgp36BM6,284066,FALSE,15
1016,Always Be My Baby,Mariah Carey,"['dance pop', 'pop', 'urban contemporary']",2aBxt229cbLDOvtL7Xbb9x,258133,FALSE,73
1017,Always Do,The Kid LAROI,"['australian hip hop']",3QCU8BT0zDS9LPVfEhRFEE,151704,TRUE,77
1018,Always Forever,Bryson Tiller,"['kentucky hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'trap']",1LV5cAo02H8h5YlZNcjULM,170053,FALSE,59
1019,Always In My Heart,Los Indios Tabajaras,"['easy listening', 'romantico']",7uOlL4oeW3SrMugsYr8xZu,149960,FALSE,37
1020,Always In My Heart,Tevin Campbell,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",2CD8UvBi01dwnriCM8TivL,338732,FALSE,47
1021,Always It's You,The Everly Brothers,"['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'lounge', 'mellow gold', 'rock-and-roll', 'rockabilly', 'sunshine pop']",05x9nkkybDpaC9StimjFHA,150426,FALSE,27
1022,Always On My Mind,Pet Shop Boys,"['art pop', 'dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",2SWn864dJI5RNyrp3F4Kp1,237653,FALSE,54
1023,Always On My Mind,SWV,"['dance pop', 'girl group', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'pop', 'quiet storm', 'r&b', 'urban contemporary']",4zAxfkmJqsaHqFu1YPMS5a,317360,FALSE,55
1024,Always On My Mind,Willie Nelson,"['classic country pop', 'country', 'nashville sound', 'outlaw country', 'singer-songwriter', 'texas country']",2xYQTU2bbg6WVAmpY1eae4,212666,FALSE,64
1025,Always On Time,Ja Rule Featuring Ashanti,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'queens hip hop', 'rap', 'urban contemporary']",4hrae8atte6cRlSC9a7VCO,245133,TRUE,73
1026,Always On Your Side,Sheryl Crow & Sting,"['folk', 'lilith', 'mellow gold', 'neo mellow', 'new wave pop', 'permanent wave', 'pop rock', 'rock']",7FqDLD2f3VFdCYPCFpNvYq,251373,FALSE,50
1027,Always Remember Us This Way,Lady Gaga,"['dance pop', 'pop']",2rbDhOo9Fh61Bbu23T2qCk,210200,FALSE,82
1028,Always Something There To Remind Me,Naked Eyes,"['dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",3ZXcjz3A5vNsR5dA1e6ITl,219373,FALSE,57
1029,Always Something There To Remind Me,R.B. Greaves,"[]",1WFZTMBQabuD1Thl7OPBlk,190280,FALSE,16
